0,7.88E+17,2016-10-17 20:09:59+00:00,congratulations ecuador now it is time to stop being complicit in assanges actions send him back to sweden to face his accuser like a man 
0,1.06E+18,2018-10-30 11:49:32+00:00,i have said since president trump was a candidate the power of the podium is very strong first immigrants than african americans eventually attacking jewish people the bottom will eventually fall out this was my prediction during the candaigns two years ago
0,6.10E+17,2015-06-15 00:18:24+00:00,obama wh illegals from central america not dangerous except for the terrorists who are sneaking in wthem
0,1.59E+18,2022-11-02 11:21:08+00:00,if congress kills social security and medicare we will then become the illegal immigrants and mexico will build that wall even higher
0,1.02E+18,2018-07-16 21:02:44+00:00,"you worried about immigrants when you really should be worried about russians
donald trump is a sleeper cell for the russian government "
1,1.02E+18,2018-07-27 22:10:24+00:00,problem in mexico are the mafias governors police military all receive a share of the 10000 usd they immigrants pay to cross as its in morocco tunisia libia or egypt
1,8.32E+17,2017-02-15 04:04:07+00:00,go back to russia you commie stinking bitch send him back to russia send him back to russia send him back to russia
0,8.79E+17,2017-06-24 20:36:02+00:00,well im and american italian son of immigrants i bleed red white and blue new yorker republican so you tell me
1,8.45E+17,2017-03-25 02:29:24+00:00,if they can use it wpublic toiletpaper dispensers in china then we can use it to track immigrants chinas great right 
0,1.13E+18,2019-05-18 14:18:24+00:00,"lives that conservatives care less about than unborn fetuses
native americans
unarmed black people
actually black people period
children in fostercare
women
poor people
refugees
mexican illegal immigrants apparently an unborn life is worth more than all of these"
1,1.05E+18,2018-10-19 00:41:13+00:00,these illegal immigrants could go to mexico if they were hurting but these people are being paid to only go to the usa by the democrat communist party and by soros president trump stop them president trump stop them send them home send them home
0,9.52E+17,2018-01-11 22:34:31+00:00,the prez wants immigrants from norway read white and doesnt want immigrants from el salvador read brown this is racist 
0,1.57E+18,2022-09-23 21:18:04+00:00,so youre going to require the people from cuba to have visas to come to the united states but youre ok with over 200000 illegal immigrants coming in from the wide open southern border every month 
0,1.44E+18,2021-10-02 14:58:58+00:00,oh yeah did a good warmup set proud to be with event in repping pacific island myself 
0,1.14E+18,2019-06-25 18:18:24+00:00,so it was ok for european immigrants to come but not brown ones ok you told on yourself
0,1.59E+18,2022-11-17 14:18:25+00:00,also i have lived near the us mexico border for almost my entire life and resent the wall and the vicious language used by republicans about immigrants i frequently visit mexico and find demonization harmful to everything from families visiting to trade we can do better
0,1.03E+18,2018-08-09 16:18:42+00:00,ken was this the feeling about the germans the irish the italians the polish why are immigrants of color being singled out save chicago for another time this is racist rhetoric
0,6.32E+17,2015-08-12 21:45:46+00:00,immigrants and china are not taking our jobs wall street is just maximizing profit by finding the cheapest labor sources
0,9.97E+17,2018-05-17 10:19:02+00:00,thursday may 17 the washington post todays headlines critics fear trumps desire for a legacymaking deal eclipses substance on n korea trump refers to some undocumented immigrants as animals at roundtable via 
0,1.43E+18,2021-08-16 22:55:46+00:00,speaking of hypocrisy many of the same people lamenting the plight of the afghan people today have been bashing immigrants and refugees while there are 28 million displaced afghans each year consistency with policy and talking points has never been a republican strong suit 
1,8.17E+17,2017-01-05 18:36:36+00:00,vietnammonarchvictorialuudinh million chinese invaders illegal occupying luxury living buildings in vietnam 
1,1.01E+18,2018-07-05 06:44:40+00:00,and shes out here now screaming in the streets how she wants to bring in more illegals from mexico thatll certainly fix things up
0,8.49E+17,2017-04-04 01:46:09+00:00,monarch victorialuudinh of republic vn demand china prc chinese invaders leave ainamquan north vietnam of republic vietnam nation
0,1.21E+18,2019-12-25 11:59:14+00:00,whether it helps or not its easy to understand why immigrants are inclined to try to help their kids integrate my dad was born in the us but his name was luciano and he only spoke spanish until he started school which were very hard for him so he went hyperamerican with scott
0,1.01E+18,2018-06-19 12:50:38+00:00,these culturally functional former good guy immigrants may rightly turn into deadly us enemiesharm to the receiving nations if recruited into criminal lifestyleeducated english spkwill be more ideal candidates for tco higher power positionsmore likely to be successful at
0,1.13E+18,2019-05-06 01:57:31+00:00,all the embassies in dc are wonderfulbut the philippine embassy is the best grateful thats its asian pacific american heritage month proud of being a daughter of immigrants from the philippines and a woman of color 
0,8.37E+17,2017-02-28 21:35:16+00:00,will loser in chief talk about the hate crime against indian immigrants trumpspeech
1,7.22E+17,2016-04-18 21:42:53+00:00,not disappointed in the liberation of 4 syrian townsvillages from iranian backed invaders
1,1.25E+18,2020-04-21 20:18:11+00:00,its sad when you see a white person who is discussed by immigrants from mexico and not from ireland or europe and those groups are more mob ties from europe and havent worked in the agriculture fields to feed usa
0,7.17E+17,2016-04-04 17:49:27+00:00,europeans r surrendering to tsame invaders who raped pillaged and conquered them 1000 yearsago and were forced 2fight off european soil
0,1.07E+18,2018-12-06 02:47:00+00:00,geraldo forgets that most of the irish german italian immigrants came to the us before welfare reforms they had to find work or starve my grandfather needed a sponsor and skill to come to the us in 1910 geraldo forgets they all came legally and vetted
1,8.10E+17,2016-12-15 23:10:10+00:00,deport them all now or say bye bye to your country forever thats not a joke either australia take ur country back immediately 
1,4.09E+17,2013-12-07 09:07:25+00:00,university of chinese immigrants goodbye friends i am deaaaaaaaaaad
0,1.42E+18,2021-08-01 17:49:33+00:00,oh girl yes there are droves of african and caribbean immigrants in europe a lot of biracial people from when bm where in wwii and had kids with white women
0,1.58E+18,2022-10-01 16:58:24+00:00,doral almost 90 venezuelans is the most expensive city in the south eastern usa pay the highest property taxes in miami dade county all built by venezuelan immigrants never picked crops come visit
0,7.19E+17,2016-04-10 20:29:33+00:00,germany accepted over 1 million immigrants germany and rest of europe will soon see a rein of terror unseen in human history
1,9.53E+17,2018-01-16 06:56:39+00:00,if all americans of all creeds dont wakeup to this daca and deport them then my follow americans fine out later what you reap you sowfor your wages and benefits will never be high you just brought all the shitholes from mexico shalom
0,8.34E+17,2017-02-21 23:53:31+00:00,obama deported millions of latino immigrants as a mexican immigrant none of my family saw him as an ally or chandion fuck you
0,1.29E+18,2020-08-11 20:45:22+00:00,folks a black women who is half jamaican whose parents are immigrants is going to be our next vice president ive never felt more seen in my life
0,1.40E+18,2021-06-01 19:03:55+00:00,another firstgen daughter of mexican immigrants grad proud to be esto es para ti mamá y papá sus sacrificios valieron la pena next stops grad school and a new role as a research associate 
0,1.45E+18,2021-10-21 16:07:05+00:00,"why why workers pursue their careersengineers doctors architects scientists our focus gc backlog end the backlog stop the abuse break the shackles
dont punish indian immigrants by excluding 6000234
durbinisracist
judiciarydems"
0,5.36E+17,2014-11-20 22:27:07+00:00,"native girls are being mass raped in sweden by who declared no white zones sweden needs a revolution too
god speed"
0,1.51E+18,2022-04-11 23:19:38+00:00,no except for russians in their embassies in the us just because someone is russian and lives here doesnt make them complicit in putins dealings in russia per se they may have come here to get away from it all or were born here by russian immigrants
0,8.83E+17,2017-07-05 10:44:07+00:00,immigrants who embraced the american dream work hard learned english fought to be free from tyranny and were proud to be americans 
1,9.98E+17,2018-05-20 03:10:40+00:00,when will germany realize tourist dont want to come to your country on vacationsholidays anymore these immigrants are hurting your tourism 
0,9.53E+17,2018-01-14 22:57:27+00:00,not saying she doesnt know her uncle if king knew about trumps birther movement against obama insulting john lewis a friend of dr king his treatment towards the central park 5 his comment on haitian and african immigrants i doubt dr king would want to be compared to trump
0,1.09E+18,2019-02-07 01:33:06+00:00,lowest number of illegal immigrants crossing mexican border in 50 years 
1,9.05E+17,2017-09-04 07:23:09+00:00,they should go make mexico great with the education americans payed 4 and their parents should be gone already we want legal immigrants
1,1.11E+18,2019-03-15 21:04:12+00:00,start with trump send him back to germany or lying ted cruz from canada or you
1,1.27E+18,2020-05-28 07:18:12+00:00,"go back to mexico theyre stealing our jobs
do it the legal way deport them theyre breaking the law
speak the language this is america the irony "
0,1.35E+18,2021-01-11 19:07:31+00:00,oh shit here we go what about european immigrants or is it cause there all white this is just the start of a slippery slope we wont ever com back from categorizing people and putting them into groups will make it easier to discriminate and create more conflict lol 
0,6.50E+17,2015-10-03 14:42:21+00:00,were being invaded maysville georgia 
0,1.12E+18,2019-05-04 22:20:11+00:00,i dont think mexican citizens celebrate sept 16 at allmost are too busy trying to survive and eatmay 5 is celebrated by immigrants to us because they like corona and tequila and have money to party 
0,1.15E+18,2019-07-01 01:08:13+00:00,a meeting to discuss how to help central america would help both countries the us and mexico use diplomacy aid set up a process in central america for refugees to apply for asylum there like obama did trumps hateful policy is causing all kinds of abuse towards immigrants 
0,1.15E+18,2019-06-30 04:15:30+00:00,fun fact german immigration in the late1800s is one main reasons milwaukee elected three socialist mayors in the early 20th century and they and other immigrants who are still coming made milwaukee a great place
0,1.14E+18,2019-06-06 15:03:30+00:00,i will be there speaking about my immigrant family what we share with current ssylum seekers and why we were able to succeed in america friendly policies towards cuban immigrants landing on us soil have everything to do with it
1,1.17E+18,2019-09-03 16:51:12+00:00,what are these people going to do in europe who going to pay for them these invaders are nothing but trouble makers and nerferiou bad people looking for something for nothing european countries are going to learn a hard lesson about muslims and immigrants 
1,8.54E+17,2017-04-17 18:02:05+00:00,we are behind you all the waywhat about a canadian northern boarderlots and lots of immigrants wanting to get in us
0,8.39E+17,2017-03-07 04:40:31+00:00,taking shelter in laundry room from tornado its two immigrants from the bahamas my boyfriend and i and a guy reading donald trumps book
0,1.42E+18,2021-07-31 06:58:54+00:00,nigeria really let nico mannion send them back to murtala muhammed legit crying
1,1.05E+18,2018-10-23 19:38:20+00:00,mexico offered them asylum and they refused them we have millions illegals immigrants here if we let all these people in more and more will come when is this illegal immigration going to stop people have to come here legally
0,8.39E+17,2017-03-08 11:27:28+00:00,the mass deportation of african immigrants that isnt getting media attention by 
0,1.53E+18,2022-05-22 18:37:01+00:00,the club was formed to help the irish catholic immigrants in the city at the time thats one of the main reasons for why theyre known throughout the world they have a rivalry with rangers the protestant club also from glasgow massive game u should watch that at some point
1,1.05E+18,2018-10-20 19:40:58+00:00,these outbreaks are caused by the massive amount of immigrants from the middle east that have invaded european cities
0,1.13E+18,2019-05-21 00:24:02+00:00,overlooking the fact that current immigrants are central americans not from mexico
0,8.59E+17,2017-05-01 12:02:31+00:00,"go i stand with poland
resist tyranny and reject invaders
god bless poland "
1,1.05E+18,2018-10-21 14:24:50+00:00,make invading our country punishable by death maybe that will stop this or life on a deserted island in the pacific 
0,7.28E+17,2016-05-03 22:44:14+00:00,fact finding trip fact tumbleweeds came from russian immigrants so really they shouldnt be in old western films
0,5.89E+17,2015-04-16 15:32:43+00:00,the board of edu used posters like this to encourage immigrants to learn the language national 
0,8.02E+17,2016-11-25 16:24:03+00:00,america is made up of immigrants from everywhere not just mexico
1,1.04E+18,2018-09-10 07:08:54+00:00,lock obama up send him back to kenya he does not belong in america 
0,1.15E+18,2019-07-16 20:57:52+00:00,white european immigrants like the first lady melania trump are welcomed darkskinned migrants from latin america are put into cages and cands 
1,2.58E+17,2012-10-17 02:40:44+00:00,spanish people are the only immigrants omg fucking ignorant
1,1.05E+18,2018-10-07 04:20:27+00:00,connor lets kill this russian send him back to the buss
1,8.24E+17,2017-01-24 02:32:42+00:00,jeffrey lord dry cleaners dont like nafta because mexican immigrants dont use tandons 
1,1.09E+18,2019-01-25 23:38:59+00:00,free everything for all immigrants release all the prisoners give them the vote lets arrest all the hard working people in america take their possessions and give it all away did i mention surrender to russia china or even france oh forgot isis and the taliban
1,9.64E+17,2018-02-15 00:39:02+00:00,european invaders 
0,8.87E+17,2017-07-17 02:55:58+00:00,monarch victorialuudinh declaration 02142017 communist srv chxhcnvn chinese invaders tortured vietnamese frnguyendinhthuc vn
1,1.16E+18,2019-07-30 14:03:04+00:00,why is ice gonna start rounding up some of these 500000 illegal european immigrants
1,8.28E+17,2017-02-06 04:10:40+00:00,france is getting on the my country first bandwagon theyll follow brexit crackdown on illegal immigrants and elect marine le pen 
1,1.14E+18,2019-06-19 00:24:07+00:00,when 50 percent of americans think your canmpaign coordinated with russia 50 percent want you impeached and 49 percent want biden vs 39 percent for you according to fox news polls 6162019 its hard to decide between provoking war with iran or deporting millions of immigrants
0,8.59E+17,2017-05-01 22:58:18+00:00,as workers and immigrants rise up across the country on we also stand in solidarity with the people of puerto rico
0,5.80E+17,2015-03-23 15:55:25+00:00,they should be thanking aas for the rights they enjoy today rt when do caribbean immigrants become black 
0,8.36E+17,2017-02-25 20:34:10+00:00,monarch victorialuudinh of rvn china invasion chinese invaders illegal invaded ainamquan north vietnam of republicvietnam 
0,1.04E+18,2018-09-25 14:54:47+00:00,zionist invaders stole homes business lands and livestock from palestinian christians muslims and armeniansbahai all non european jews were forced into submission or exile
0,1.03E+18,2018-08-15 19:43:51+00:00,not to worry john brennan is son if irish immigrants from roscommon nothing phases himhe will continue to speak the truth 
0,8.47E+17,2017-03-28 21:14:30+00:00,monarch victorialuudinh of republicvietnam nation chinese invaders illegal invaded marketssupermarkets in vietnam nation
0,1.16E+18,2019-08-09 23:56:34+00:00,yes i agree although as childbirth drops even among immigrants the orthodox jewish experience in new york and israel is worth noting once minorities but swiftly becoming the majority by birth rate and in us loss of ethnic identity among children and grandkids of secular
0,1.26E+18,2020-05-12 00:24:46+00:00,1882 chinese exclusion act for 1st time in us history a group was not allowed into this country on the basis of race chinese people were the first illegal undocumented immigrants chinese either have to leave or find a way to circumvent a law
0,1.24E+18,2020-03-07 23:14:25+00:00,and it was improvements to the design by another immigrant leon moisseiff from latvia a great collaboration between european immigrants made the golden gate bridge a landmark of moisseiff is also known for the bridge 
0,1.16E+18,2019-08-05 08:08:44+00:00,trump says hate has no place in our country and at the same time hes the reason for the hate and deaths he hates immigrants he hates african americans he hates mexicans he spews hates and his supporters eat it up
1,8.26E+17,2017-01-30 23:37:59+00:00,canada feels that all immigrants should be admitted to canada hows that working for you so far
1,1.13E+18,2019-05-23 20:10:12+00:00,someone needs to fix that i think it would be a good relation for mexico to accept all the illegal immigrants that pass our way and as a fine for the number that cross we should also send them illegal chinese and philippian immigrants and mexico can bus or ship them back too
0,1.21E+18,2019-12-24 19:49:56+00:00,this can be laid at the feet ot and people like him that spread hate and bigotry saying theyre bringing drugs theyre bringing crime theyre rapists and some i assume are good people about mexican immigrants is racist at best and encourages racism
0,9.63E+17,2018-02-12 14:36:37+00:00,"absoeffnlutely
crowing about legal immigration from europe prior to 1924 is essentially meaningless as there were almost no laws in place for immigrants to break "
0,1.12E+18,2019-04-28 20:42:14+00:00,you would know all about that with your business sketchy practices wouldnt youjust how much money did you cheat the irs out of immigrants african americans asians jewish native american west africans germansjewish muslims latin dissent pay their taxes not on foodstands 
1,1.04E+18,2018-09-11 07:50:19+00:00,"traitors gonna do what a must to stay alive stop lenient sentences just deport them to russia
torussiawithlove
and too "
0,1.17E+18,2019-09-08 04:35:18+00:00,african and indian immigrants are the most educated in the us but that doesnt reflect the literacy of the individual countries themselves
0,1.01E+18,2018-06-18 17:28:21+00:00,lifestyle god creation in their lovely home territory call southern cameroons now federal republic of ambazonian yet these peace loving people have unconscious unwelcome invaders la republique du cameroun or republic of cameroon in their the lifestyle of the people crushed 
0,1.33E+18,2020-11-07 16:36:47+00:00,and a daughter of jamaican immigrants so proud 
1,8.24E+17,2017-01-25 00:52:40+00:00,president trump will ban immigrants from syria and six other dangerous muslim countries by signing an executive order tomorrow
1,1.26E+18,2020-05-24 21:28:28+00:00,so the portuguese men who were immigrants is the bigger story than the crime they committed to cheryl at big dans tavern
0,7.44E+17,2016-06-19 04:54:38+00:00,billionaires got your cash and the chinese got your jobs dummy the immigrants just got here where u been
0,4.41E+17,2014-03-04 14:10:49+00:00,in israel immigrants are humans prez
0,8.71E+17,2017-06-02 06:24:02+00:00,"immigrants founded 51 of us billion dollar startups india 14
canada 8
uk 8 israel 7
germany 4
france 2
ireland 2 "
0,1.07E+18,2018-11-26 01:51:52+00:00,are you kidding me this is the most ignorant an asinine comment i have ever read on twitter entire native civilizations were destroyed by invading european immigrants it was long enough ago that you do not need to apologize for it but dont pretend it did not happen
1,1.26E+18,2020-05-10 22:03:18+00:00,the solution to this problem is for all the israeli invaders to go back to europe or wherever the hell they came from you are not from here nor are you welcome
1,6.41E+17,2015-09-07 13:31:47+00:00,do you know what they do to illegal immigrants in mexico they jail them and then deport them
0,1.18E+18,2019-10-17 20:09:37+00:00,company volunteer day so i chose to work with to write letters of support to immigrants detained in georgia 
1,8.68E+17,2017-05-25 15:09:42+00:00,germany can support millions of muslim invaders but refuses to pay its nato bill usa needs to stop paying the entire bill for nato
1,1.49E+18,2022-02-17 17:13:34+00:00,it matters to did the say immigrants from mexico made the country dirtier
0,7.96E+17,2016-11-08 14:23:28+00:00,3 generations of jamaican immigrants we voted for the american 
1,1.18E+18,2019-09-24 17:39:29+00:00,french people better wise up before its too lateyour government invited these bastards to your country now you figure it out always talking shit about not being prididish country now live with these invaders and nerferiou bad people 
0,9.28E+17,2017-11-09 01:47:17+00:00,"what was the final vote count difference between northam and gillespie right nowin every state democrats are revising their platform
russia collusion
illegal immigrants
no voter id
mass voter registration in urban areas
scream racism
give felons right to vote "
1,9.14E+17,2017-10-01 00:13:22+00:00,good work send them back to the southern border of mexico chances are we wont see them again
0,9.80E+17,2018-03-30 09:50:33+00:00,president trump please stop the deportation of immigrants who came here to make money for there families i know spanish and i talk to them and they have not done nothing wrong but show up to work on time i know the construction field its not easy 
0,6.77E+17,2015-12-16 01:58:18+00:00,bro you cant both be a son of cuban immigrants and mr haney from greenacresdecide
0,8.34E+17,2017-02-21 06:32:36+00:00,birdshotandbullshit texas hunters indicted after shooting each other then blaming mexican immigrants 
0,1.41E+18,2021-06-30 00:12:11+00:00,only white people want him to be a nger nger means an african stripped of culture in america for white supremacist purpose a generally announced death warrant a label upon immigrants and sellouts aim to assimilate to white authoritys amoral concerns 
0,6.87E+17,2016-01-11 17:57:45+00:00,trumps mother was scottish father german wife slovanian all immigrants yet he questions others citizenship hypocrite
0,1.51E+18,2022-04-11 22:19:20+00:00,"live
talking news politics entertainment
tonight ukrainian refugees with mayor mario m kranjac englewood cliffs nj son of immigrants new jersey native the arthur aidala powerhour radioarthur abklaw "
0,1.10E+18,2019-02-19 16:55:01+00:00,"i work with so many self made immigrants from mexico el salvador guatemala etc
i know asians arabs jews africans all with successfull careers or businesses they arent crying about oppression theyre working hard every day taking advantage of lifes opportunities"
1,1.13E+18,2019-05-18 16:22:53+00:00,"more proof that this country would be better off without
california send them back to mexico"
0,1.14E+18,2019-06-24 23:34:47+00:00,"demonizing immigrants is not new
some demonized irish
italians
chinese
when they came here
america is better off when we welcome immigrants it is a process problem fix the process "
0,9.33E+17,2017-11-20 23:37:35+00:00,just my opinion but i think it is very possible orchestrated the attack on the 2 border patrol guards to renew calls for his stupid wall plus the 1 who died was mexican and has made his feelings toward immigrants very clear would not put it past him
0,1.59E+18,2022-11-03 23:48:17+00:00,"absolutely and he should lead the implementation of the law of ice and arrest the ceos executives and shareholders that profit from the labor of illegal immigrants
iowa has majority chinese and brazilian owned meat processing plants shut down the food industry"
1,6.18E+17,2015-07-06 17:01:14+00:00,i am sure my great grandfather heard the same about the damn irish immigrants
1,9.62E+17,2018-02-09 12:48:07+00:00,this piece of shit palestinian woman linda that lives in ny she is in a country that has been built by white christian everywhere her kind r majority those places r shithole just remind her send her back to where her parents came from she would appreciate what the white have done
0,9.93E+17,2018-05-07 00:11:49+00:00,33 they continuously bully minority enclaves they tried doing this in irvine but all the chineseamericans along with immigrants from south korea mexico india and some white people shut it down hard 
1,5.33E+17,2014-11-12 20:20:28+00:00,"john mccain and obama want more money for
mercenary invaders in syria ronpaulinstitut
"
1,7.75E+17,2016-09-11 02:13:21+00:00,mexico helping unvetted african migrants to us border many from alshabaab terror hotbed 
0,9.75E+17,2018-03-17 16:36:04+00:00,guinness is celebrating its 200th in the us but festivities have taken place here longer than that the nyc parade started with irish immigrants in 1762 and its one of my fav st pats traditions what are your traditions heather guinness correspondent 
0,4.77E+17,2014-06-12 15:04:22+00:00,remains optimistic that african americans and immigrants can advance together
1,1.21E+18,2019-12-27 20:29:46+00:00,exactly what german population or faction made those statements invaders from the middle east that merkel and co aka soros paid 2 have allowed n2 germany who r not german by birth generational or legacy somewhere else
0,1.10E+18,2019-02-24 23:13:00+00:00,locus of control is opening this thursday 4 nights only come see work about the lives of filipino immigrants in america an excellent mix of poetry storytelling 
0,1.08E+18,2019-01-03 06:59:33+00:00,hey what about the canadian wall whos paying for that unless youre only specifically choosing the southern border for specific immigrants enlighten us
0,9.83E+17,2018-04-07 16:38:51+00:00,germany is in crisis when young women are harassed and taped every day by invaders they are scared to go out always have to go in groups and look over their shoulder
0,1.51E+18,2022-04-01 12:52:19+00:00,ukrainian officials say they are not getting the weapons to the front line troops that the biden administration promised ukrainians need these supplies to kill the russian invaders wakeupamerica 
1,1.11E+18,2019-03-15 12:45:05+00:00,"unfortunately there is a lot to point at islam hates us
muslim ban
immigrants dirty invade infest
syrian refugees dangerous send them back
lock your doors somali immigrants dangerous
dancing on 911
etc right wing says and spreads this they should realize how bad it is"
0,1.09E+18,2019-02-09 22:10:37+00:00,european leaders wanting to show compassion allowed antisemites posing as into their countries jews will be fleeing to and these same euro heads want 2 shrink israels borders back to indefensible 1967 levels no
0,7.56E+17,2016-07-20 02:06:15+00:00,donald jr is puerto rican trump loves immigrants
0,7.69E+17,2016-08-27 07:35:12+00:00,haitian immigrants for trumphillary and bill stole billions from haiti 
0,1.11E+18,2019-03-16 18:35:06+00:00,1 australian senator blames immigrants for attacks on mosques 2 teenager smashes an egg on senators head while he gives an interview 3 senator punches a 17yearold kid 
0,1.45E+18,2021-10-26 17:21:42+00:00,please support our afghan allies by cosponsoring the special immigrants visas for afghan fulbright scholars act hr5482
0,8.48E+17,2017-03-31 04:55:46+00:00,monarch victorialuudinh demand china prc chinese invaders pay money to republic vietnam nation for property loss damaged 
0,8.47E+17,2017-03-30 00:57:59+00:00,cuba opened trial of bay of pigs invaders
1,9.21E+17,2017-10-20 03:31:08+00:00,true then we deport them back to mexico and 2 days later they are caught trying to enter us again only way to stop them is a tall wall
0,1.57E+18,2022-09-15 12:11:33+00:00,dear foxnews imagine how much better your reporting would be regarding illegal immigrants if you sent someone who actually spoke spanish to cover the story listening to someone who speaks spanish like a dyslexic kindergartner is painful and annoying thanks 
0,3.21E+17,2013-04-08 21:00:42+00:00,pretty sure im a certified restaurant mexican speaker like i can speak enough spanish to communicate with employed immigrants
0,1.07E+18,2018-12-02 02:58:26+00:00,that reminds me that epiphany is coming and many of the teenage male progeny of the greek immigrants who made their way to tarpon springs fl just a few miles from me will be diving onto what is regarded as frigid water in the gulf of mexico to fetch a cross that someone threw
0,1.03E+18,2018-08-20 16:20:13+00:00,and i also felt like i had suddenly become a representative of my people which meant i had to succeed lest everyone look down on all mexican immigrants its an irrational thought to have but a sentiment that i still experience to varying degrees even today
0,1.36E+18,2021-02-21 12:43:51+00:00,hendren now an independent said his departure from the gop was years in the making highlighted characterization of mexican immigrants as rapists ridiculing of a gold star family mockery of john mccain and encouragementof racism nationalism and violence 
1,1.17E+18,2019-08-24 07:39:04+00:00,nuke china send them back to the stone age
0,9.02E+17,2017-08-26 23:29:27+00:00,arpaiopardoned his parents were italian immigrants
0,9.98E+17,2018-05-20 17:20:35+00:00,my grandfather died an illegal immigrant from ciudad juarez mexico earned several degrees spoke 7 languages he retired in the states never fed off the system never was arrested it bothers me how much politicians feed off of immigration to pull votes from the far right 
0,1.01E+18,2018-06-21 00:01:24+00:00,america has being invaded since years and years ago what are you people talking about all those european people have invaded the indians since years and years before
0,6.94E+17,2016-02-01 23:49:22+00:00, syrian immigrants get sameday health coverage and free visa cards an apartment in jacksonville florida
0,1.07E+18,2018-11-21 08:51:50+00:00,"chinarulesbypropaganda hollywood produced a remake movie that depicted the us being invaded by china chinese found out used economic and other pressures and had chinese soldiers digitally replaced by think about it
"
1,1.58E+18,2022-10-02 00:43:48+00:00,these are immigrants escaping back into mexico after jan 6th 
0,1.13E+18,2019-05-31 02:53:44+00:00,look president trump that president lopez obrador has excellent presidential diplomatic skills that you lack learn from president lópez obrador to be diplomatic stop trying to blame méxico for your ineptness with immigrants needs they are asking for your help and you shut 
0,1.03E+18,2018-08-29 17:33:00+00:00,does miller have any statistics of how many immigrants have committed crimes like murder or drug trafficking it appears most immigrants are fleeing life threatening dictatorships like millers greatgreat grandfather a desperate refugee who fled armed cossacks in belarus to us
0,1.08E+18,2018-12-30 03:48:39+00:00, please provide exandles of radical islam threatening the us from the mexican border you are a cowardly sycophant with no integrity most illegal immigrants come here legally opiod crisis caused by big pharmaceutical anddocs 
0,1.46E+18,2021-11-03 15:45:39+00:00,fish and chips in the first image isnt british the dish was introduced by sephardic jews to accommodate for shabbat in a land where most of the food wasnt kosher to make matters worse the national dish of the uk is actually chicken tikka masala by bangladeshi immigrants
1,1.30E+18,2020-08-18 23:42:40+00:00,i dont think these immigrant blacks from the northeast fit in with blacks from the midwest and southits a way different upbringing being a migration north kid from parents who were both raised in segregation vs someone who comes from caribbean or african
0,1.01E+18,2018-06-20 15:44:55+00:00,stephen miller the architect of trumps zerotolerance policy towards immigrants is an american because his ancestors emigrated to the us to flee persecution in belarus is total lack selfawareness a treatable mental illness
